Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
23-08-2026 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.13,26.71,0.15,0.14,0.0,0.0
23-08-2026 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32,26.53,0.17,0.14,0.0,0.0
23-08-2026 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,26.43,0.15,0.14,0.0,0.0
23-08-2026 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19,26.52,0.16,0.15,0.0,0.0
23-08-2026 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,26.58,0.13,0.11,0.0,0.0
23-08-2026 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04,26.32,0.17,0.15,0.0,0.0
23-08-2026 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64,26.24,0.17,0.14,0.0,0.0
23-08-2026 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.28,26.26,0.13,0.11,0.0,0.0
23-08-2026 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,26.24,0.14,0.12,0.0,0.0
23-08-2026 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,26.28,0.14,0.13,0.0,0.0
23-08-2026 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64,26.02,0.14,0.13,0.0,0.0
23-08-2026 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.57,25.93,0.13,0.16,0.0,0.0
23-08-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,25.84,0.18,0.19,0.0,0.0
23-08-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53,25.81,0.17,0.19,0.0,0.0
23-08-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52,25.74,0.2,0.17,0.0,0.0
23-08-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,25.71,0.25,0.17,0.0,0.0
23-08-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.79,25.72,0.26,0.16,0.0,0.0
23-08-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,25.75,0.25,0.17,0.0,0.0
23-08-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,25.93,0.73,0.22,0.0,0.0
23-08-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.58,25.9,0.55,0.14,0.0,0.0
23-08-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02,25.97,0.79,0.22,0.0,0.0
23-08-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,26.26,0.24,0.15,0.0,0.0
23-08-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.74,26.12,0.17,0.16,0.0,0.0
23-08-2026 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,26.14,0.42,0.16,0.0,0.0
23-08-2026 06:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3.23,3.31,3.43,24.66,26.13,2.85,1.92,0.0,0.0
23-08-2026 06:30,61.8,16.3,16.93,14.79,15.36,0.0,0.0,17.82,18.51,17.91,18.6,24.8,26.04,8.36,7.32,0.0,44.61
23-08-2026 06:45,261.6,55.4,56.84,56.1,57.56,0.0,0.0,57.02,58.51,59.58,61.06,25.03,25.99,22.03,20.97,0.0,71.77
23-08-2026 07:00,463.5,94.89,96.57,95.92,97.58,0.0,0.0,95.83,97.51,97.88,99.57,24.94,26.03,35.11,33.69,0.0,79.73
23-08-2026 07:15,724.2,148.55,150.71,151.22,153.42,0.0,0.0,148.44,150.59,150.6,152.78,25.67,26.18,53.9,51.61,0.0,81.4
23-08-2026 07:30,644.14,135.36,137.33,139.02,141.04,0.0,0.0,130.74,132.64,127.9,129.75,25.96,26.42,47.24,43.41,0.25,82.7
23-08-2026 07:45,462.0,99.3,101.03,101.63,103.39,0.0,0.0,94.69,96.41,92.41,94.13,25.65,26.48,34.28,31.44,0.25,81.64
23-08-2026 08:00,548.4,110.83,112.65,113.21,115.06,0.0,0.0,113.31,115.17,117.6,119.49,25.72,26.43,40.81,39.12,0.25,81.43
23-08-2026 08:15,682.2,141.4,143.45,145.96,148.08,0.0,0.0,138.31,140.31,137.12,139.11,26.22,26.5,48.96,46.19,0.25,84.59
23-08-2026 08:30,924.0,200.43,203.15,201.25,203.98,0.0,0.0,195.18,197.82,186.5,189.09,26.39,26.39,57.39,54.51,0.25,97.82
23-08-2026 08:45,1202.79,261.1,264.89,266.88,270.76,0.0,0.0,247.22,250.3,231.81,234.86,26.82,26.59,75.59,71.48,0.5,96.85
23-08-2026 09:00,1317.6,281.78,285.87,281.1,285.18,0.0,0.0,259.77,263.36,264.38,267.88,27.04,26.61,83.93,81.53,0.5,95.63
23-08-2026 09:15,2445.6,515.37,521.75,517.36,523.75,0.0,0.0,496.97,503.27,479.03,485.32,28.31,26.78,153.39,148.65,0.75,97.62
23-08-2026 09:30,1963.8,419.56,425.29,428.03,433.88,0.0,0.0,394.53,400.02,374.86,380.13,30.08,26.98,128.77,122.39,0.75,94.06
23-08-2026 09:45,1206.6,253.96,257.65,261.02,264.81,0.0,0.0,239.48,243.06,232.59,235.96,29.48,27.03,83.66,79.53,1.0,88.73
23-08-2026 10:00,1200.0,231.46,234.82,236.68,240.11,0.0,0.0,233.13,236.51,248.12,251.72,28.86,27.05,91.67,91.81,1.0,80.33
23-08-2026 10:15,1060.07,203.41,206.89,207.92,211.44,0.0,0.0,203.68,207.23,215.71,219.31,28.64,26.94,82.8,82.11,1.0,78.5
23-08-2026 10:30,996.6,204.95,208.46,204.3,207.79,0.0,0.0,202.22,205.79,204.07,207.73,28.43,26.92,71.09,70.18,1.0,85.87
23-08-2026 10:45,1379.57,295.63,299.91,293.31,297.57,0.0,0.0,280.88,284.95,268.9,272.8,28.05,27.0,87.45,85.42,1.25,96.5
23-08-2026 11:00,1470.6,303.83,308.24,307.3,311.76,0.0,0.0,293.42,297.68,290.59,294.81,28.25,27.1,99.4,97.12,1.25,90.57
23-08-2026 11:15,1494.0,302.45,306.83,304.69,309.11,0.0,0.0,297.93,302.25,302.99,307.39,28.89,27.19,102.98,101.84,1.5,89.04
23-08-2026 11:30,1864.8,381.04,386.36,383.76,389.12,0.0,0.0,374.56,379.84,377.28,382.58,29.52,27.22,125.98,124.89,1.5,91.08
23-08-2026 11:45,2371.8,463.94,470.0,472.54,478.71,0.0,0.0,467.82,473.93,487.97,494.35,30.51,27.32,165.49,164.7,1.75,88.55
23-08-2026 12:00,2783.4,539.9,546.55,551.97,558.58,0.0,0.0,548.75,555.35,580.3,587.21,31.26,27.44,195.11,194.07,2.0,88.41
23-08-2026 12:15,2207.57,433.5,439.28,442.82,448.65,0.0,0.0,435.36,441.22,453.61,459.56,30.98,27.49,149.87,149.61,2.0,91.18
23-08-2026 12:30,1957.8,366.17,371.48,381.75,387.29,0.0,0.0,377.2,382.67,411.45,417.17,30.99,27.61,142.11,142.6,2.25,85.28
23-08-2026 12:45,1938.6,371.61,377.0,382.89,388.4,0.0,0.0,379.85,385.32,406.39,412.08,30.85,27.71,135.5,135.76,2.25,88.51
23-08-2026 13:00,2092.5,410.19,415.88,415.78,421.44,0.0,0.0,422.16,427.82,445.09,451.01,30.85,27.84,141.72,141.87,2.5,91.35
23-08-2026 13:15,2168.4,423.53,429.35,432.81,438.62,0.0,0.0,430.81,436.58,449.34,455.23,30.1,27.9,144.99,143.31,2.5,92.24
23-08-2026 13:30,2114.4,426.58,432.2,432.37,438.08,0.0,0.0,424.27,429.88,431.92,437.63,29.22,27.91,131.86,129.69,2.75,98.55
23-08-2026 13:45,2695.5,549.93,556.43,564.08,570.7,0.0,0.0,538.48,545.0,541.57,548.19,29.19,27.81,169.13,163.64,3.0,97.93
23-08-2026 14:00,2435.4,515.57,521.97,521.21,527.63,0.0,0.0,500.09,506.43,485.08,491.42,29.11,27.83,141.67,136.47,3.0,105.6
23-08-2026 14:15,2528.4,518.42,525.01,528.28,534.91,0.0,0.0,512.98,519.51,513.22,519.61,29.52,27.85,156.43,153.66,3.25,99.46
23-08-2026 14:30,3214.93,630.48,638.01,661.72,669.58,0.0,0.0,637.49,645.1,666.82,674.74,31.56,27.94,217.16,211.24,3.5,91.86
23-08-2026 14:45,1335.86,282.97,287.07,292.85,297.06,0.0,0.0,265.13,269.12,257.99,261.96,30.28,27.72,93.96,90.0,3.5,87.75
23-08-2026 15:00,2399.79,476.46,482.43,483.34,489.4,0.0,0.0,480.78,486.8,488.59,494.73,28.34,27.5,146.75,144.4,3.75,100.14
23-08-2026 15:15,2616.0,525.92,532.45,536.64,543.23,0.0,0.0,518.53,524.99,527.79,534.34,29.19,27.66,171.47,167.44,4.0,93.75
23-08-2026 15:30,1793.4,362.58,367.7,370.84,376.04,0.0,0.0,353.66,358.66,359.76,364.84,29.41,27.83,123.97,121.16,4.0,88.98
23-08-2026 15:45,2044.8,399.88,405.32,408.43,413.98,0.0,0.0,407.07,412.61,425.93,431.71,30.3,27.8,139.05,137.66,4.25,90.77
23-08-2026 16:00,2437.07,482.63,488.94,496.88,503.37,0.0,0.0,481.53,487.83,496.72,503.21,31.34,28.04,167.1,163.27,4.5,90.41
23-08-2026 16:15,2385.0,475.27,481.48,485.17,491.51,0.0,0.0,472.96,479.14,488.02,494.4,31.7,28.1,161.68,158.28,4.5,91.58
23-08-2026 16:30,2062.8,409.78,415.54,417.29,423.09,0.0,0.0,409.47,415.23,423.51,429.3,30.52,27.98,138.12,136.36,4.75,92.27
23-08-2026 16:45,1989.0,396.65,402.4,403.71,409.56,0.0,0.0,397.14,402.9,411.2,417.16,28.67,27.86,130.79,129.37,4.75,93.25
23-08-2026 17:00,1948.8,389.88,395.54,396.84,402.6,0.0,0.0,388.51,394.15,400.81,406.62,28.06,27.84,131.57,128.83,5.0,90.6
23-08-2026 17:15,1783.8,355.26,360.41,361.74,366.99,0.0,0.0,355.78,360.94,368.33,373.68,28.38,27.97,123.63,121.71,5.0,88.37
23-08-2026 17:30,1696.2,337.09,341.98,343.01,347.99,0.0,0.0,337.37,342.26,349.68,354.75,28.81,28.12,118.8,116.63,5.25,87.6
23-08-2026 17:45,1337.4,268.03,271.92,272.58,276.54,0.0,0.0,264.92,268.8,272.85,276.8,28.5,28.1,96.25,93.47,5.25,85.14
23-08-2026 18:00,757.29,154.88,157.94,157.74,160.79,0.0,0.0,152.26,155.28,156.72,159.82,27.75,27.98,57.78,56.31,5.25,80.07
23-08-2026 18:15,376.2,78.02,80.77,79.69,82.49,0.0,0.0,76.72,79.55,79.96,82.7,27.6,27.89,31.54,30.52,5.5,72.82
23-08-2026 18:30,103.85,23.32,24.22,23.21,24.1,0.0,0.0,22.27,23.13,23.83,24.75,26.91,27.67,11.95,11.21,5.5,52.93
23-08-2026 18:45,0.0,0.37,0.38,0.12,0.13,0.0,0.0,0.4,0.42,0.44,0.45,26.3,27.33,1.39,1.03,5.5,0.0
23-08-2026 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,27.03,0.13,0.12,5.5,0.0
23-08-2026 19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34,27.0,0.14,0.14,5.5,0.0
23-08-2026 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06,27.02,0.15,0.13,5.5,0.0
23-08-2026 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.07,26.86,0.16,0.14,5.5,0.0
