Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
22-08-2026 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,27.79,0.36,0.08,0.0,0.0
22-08-2026 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,27.69,0.16,0.1,0.0,0.0
22-08-2026 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31,27.89,0.34,0.09,0.0,0.0
22-08-2026 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61,27.74,0.13,0.1,0.0,0.0
22-08-2026 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.13,27.67,0.12,0.09,0.0,0.0
22-08-2026 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,27.63,0.17,0.1,0.0,0.0
22-08-2026 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,27.53,0.12,0.09,0.0,0.0
22-08-2026 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27,27.46,0.12,0.09,0.0,0.0
22-08-2026 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58,27.53,0.19,0.09,0.0,0.0
22-08-2026 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12,27.44,0.12,0.08,0.0,0.0
22-08-2026 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.76,27.3,0.12,0.09,0.0,0.0
22-08-2026 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.17,0.18,25.72,27.08,0.4,0.22,0.0,0.0
22-08-2026 06:15,49.5,0.0,0.0,2.51,2.61,0.0,0.0,19.2,19.94,20.03,20.81,25.84,27.08,8.67,7.92,0.0,34.61
22-08-2026 06:30,244.8,51.8,53.1,54.89,56.3,0.0,0.0,54.72,56.12,56.05,57.49,25.69,27.06,22.01,20.96,0.25,67.38
22-08-2026 06:45,460.8,97.49,99.22,98.6,100.34,0.0,0.0,97.97,99.7,99.73,101.45,25.77,26.98,37.26,36.04,0.25,74.95
22-08-2026 07:00,1045.93,219.99,222.88,224.27,227.28,0.0,0.0,223.52,226.52,227.7,230.76,26.47,27.04,78.49,80.35,0.25,80.99
22-08-2026 07:15,2042.36,402.83,408.31,404.84,410.35,0.0,0.0,408.71,414.25,422.95,428.62,28.63,27.45,148.77,156.24,0.5,84.17
22-08-2026 07:30,2853.0,586.69,593.58,583.4,590.26,0.0,0.0,572.68,579.41,576.04,582.8,30.38,27.72,200.22,207.72,0.5,87.99
22-08-2026 07:45,2667.6,541.07,547.64,544.02,550.6,0.0,0.0,536.94,543.5,557.89,564.62,31.78,27.78,187.45,188.09,0.75,88.38
22-08-2026 08:00,3153.21,634.03,641.78,613.32,620.82,0.0,0.0,634.61,642.35,663.47,671.4,30.9,28.04,227.08,228.47,1.0,85.93
22-08-2026 08:15,3107.4,631.44,638.89,631.2,638.65,0.0,0.0,627.16,634.63,642.69,650.33,32.29,28.22,219.29,219.55,1.25,88.19
22-08-2026 08:30,4746.86,941.36,952.7,942.7,954.0,0.0,0.0,948.24,959.67,999.94,1012.2,33.76,28.52,337.97,336.21,1.5,87.94
22-08-2026 08:45,4424.14,895.24,905.98,905.02,915.89,0.0,0.0,890.52,901.2,919.69,930.73,35.05,28.58,323.64,321.91,1.75,86.05
22-08-2026 09:00,5158.2,1031.64,1044.32,1039.82,1052.77,0.0,0.0,1017.39,1029.9,1052.17,1065.28,35.07,28.72,367.49,365.43,2.25,88.37
22-08-2026 09:15,4533.6,898.39,909.12,905.88,916.69,0.0,0.0,897.32,908.04,939.59,950.87,34.93,28.88,332.15,331.59,2.5,85.88
22-08-2026 09:30,6337.2,1243.75,1259.9,1237.0,1252.8,0.0,0.0,1259.59,1275.85,1325.66,1343.17,37.2,29.36,492.02,491.93,3.0,81.81
22-08-2026 09:45,6836.79,1363.07,1380.69,1380.69,1398.56,0.0,0.0,1366.01,1383.67,1433.33,1452.22,38.85,29.81,505.51,505.05,3.5,86.51
22-08-2026 10:00,8076.6,1669.68,1693.86,1689.28,1713.82,0.0,0.0,1665.1,1688.65,1725.89,1750.94,39.64,30.11,614.18,615.02,4.0,84.39
22-08-2026 10:15,6852.6,1362.54,1380.16,1395.1,1413.25,0.0,0.0,1359.93,1377.51,1415.56,1434.8,38.39,29.88,525.93,523.75,4.5,83.18
22-08-2026 10:30,7288.8,1431.66,1451.56,1470.96,1491.06,0.0,0.0,1494.42,1515.12,1565.94,1588.05,39.28,30.04,593.81,593.82,5.0,78.66
22-08-2026 10:45,8627.14,1916.91,1945.87,1987.76,2018.3,0.0,0.0,1751.54,1777.32,1656.89,1680.22,42.02,30.02,584.94,583.85,5.5,95.62
22-08-2026 11:00,9883.8,2081.17,2113.23,2255.91,2291.82,0.0,0.0,2097.34,2129.85,2105.6,2138.09,44.32,30.42,818.01,814.02,6.25,79.12
22-08-2026 11:15,7861.2,1617.32,1639.63,1652.75,1675.73,0.0,0.0,1602.52,1624.67,1628.7,1651.74,43.8,30.61,583.26,575.77,6.75,88.05
22-08-2026 11:30,8174.4,1716.36,1741.32,1743.87,1769.43,0.0,0.0,1705.63,1730.03,1685.22,1709.62,41.72,30.77,598.98,591.77,7.25,88.37
22-08-2026 11:45,6941.4,1527.48,1549.16,1520.64,1542.17,0.0,0.0,1489.55,1510.43,1464.42,1484.95,40.93,30.87,462.82,461.31,7.75,96.78
22-08-2026 12:00,11564.4,2522.24,2563.37,2567.45,2609.4,0.0,0.0,2499.61,2540.22,2610.73,2653.15,46.12,31.53,1001.9,992.18,8.75,76.17
22-08-2026 12:15,7045.62,1471.56,1491.3,1454.95,1474.45,0.0,0.0,1426.98,1445.65,1464.32,1483.71,43.36,31.44,511.7,507.32,9.25,89.79
22-08-2026 12:30,5448.86,1100.36,1114.4,1116.09,1130.33,0.0,0.0,1089.47,1103.34,1118.26,1132.53,38.47,31.01,374.46,369.76,9.5,92.92
22-08-2026 12:45,6184.93,1235.53,1251.3,1261.22,1277.31,0.0,0.0,1239.89,1255.72,1278.18,1294.49,37.52,30.86,423.22,418.74,10.0,92.95
22-08-2026 13:00,5265.0,1040.12,1053.1,1074.62,1088.09,0.0,0.0,1030.17,1043.03,1064.25,1077.48,38.08,30.83,372.25,364.67,10.25,90.17
22-08-2026 13:15,2328.0,428.69,434.31,437.46,443.25,0.0,0.0,448.96,454.84,491.45,497.75,35.3,30.38,172.91,173.08,10.5,84.84
22-08-2026 13:30,6969.0,1435.63,1455.6,1471.24,1492.08,0.0,0.0,1463.65,1484.21,1519.62,1541.24,35.75,30.33,479.13,474.35,11.0,91.83
22-08-2026 13:45,5320.2,1028.31,1040.97,1030.21,1042.84,0.0,0.0,1054.0,1067.03,1131.84,1146.06,38.81,30.57,392.98,395.23,11.25,86.58
22-08-2026 14:00,6796.8,1358.05,1375.61,1369.81,1387.29,0.0,0.0,1367.12,1384.79,1409.57,1428.01,38.76,30.9,466.63,459.78,11.75,93.13
22-08-2026 14:15,6870.0,1381.97,1399.6,1401.0,1418.88,0.0,0.0,1371.6,1389.1,1403.34,1421.24,40.81,31.23,483.24,473.73,12.25,91.69
22-08-2026 14:30,5953.2,1186.22,1201.35,1211.04,1226.5,0.0,0.0,1182.39,1197.48,1216.38,1231.9,39.97,31.3,415.88,408.76,12.75,92.0
22-08-2026 14:45,5677.8,1123.43,1137.76,1139.61,1154.15,0.0,0.0,1126.27,1140.64,1172.93,1187.89,39.11,31.51,399.92,393.69,13.0,90.91
22-08-2026 15:00,3719.77,725.58,734.23,740.03,748.88,0.0,0.0,734.65,743.41,783.8,793.22,37.38,31.33,282.05,280.92,13.5,83.83
22-08-2026 15:15,3348.6,660.22,668.02,676.12,684.11,0.0,0.0,663.64,671.48,691.35,699.53,35.49,31.15,236.89,233.21,13.5,89.14
22-08-2026 15:30,5150.4,1028.96,1041.69,988.67,1000.76,0.0,0.0,1025.92,1038.66,1123.88,1137.99,35.79,31.17,359.42,349.12,14.0,90.49
22-08-2026 15:45,4851.0,954.15,965.77,998.72,1010.97,0.0,0.0,949.08,960.58,982.4,994.38,36.57,31.32,366.63,351.42,14.25,83.82
22-08-2026 16:00,3976.71,785.24,794.53,803.99,813.5,0.0,0.0,786.69,796.0,815.7,825.39,35.06,30.77,286.59,277.14,14.5,87.35
22-08-2026 16:15,3165.0,632.98,640.58,648.67,656.46,0.0,0.0,622.95,630.47,639.22,646.9,31.15,29.86,223.32,214.77,14.75,87.79
22-08-2026 16:30,2649.21,527.72,534.17,537.51,544.08,0.0,0.0,531.67,538.15,552.63,559.23,31.45,29.63,189.16,184.51,15.0,86.86
22-08-2026 16:45,2467.2,488.37,494.56,501.04,507.35,92.44,93.95,486.01,492.17,503.23,509.53,32.43,29.86,181.71,176.41,15.25,84.55
22-08-2026 17:00,1752.6,345.7,350.6,357.35,362.41,462.18,469.77,340.96,345.82,352.46,357.45,31.77,29.63,133.26,128.08,15.25,81.67
22-08-2026 17:15,1000.2,195.58,199.05,202.26,205.77,462.18,469.77,195.72,199.19,207.14,210.67,30.75,29.35,80.48,78.0,15.25,76.85
22-08-2026 17:30,664.2,132.71,135.33,135.07,137.74,462.18,469.77,133.69,136.34,140.71,143.49,29.29,29.21,52.81,52.21,15.5,77.32
22-08-2026 17:45,378.0,80.37,83.2,80.28,83.11,462.18,469.77,78.74,81.58,80.4,83.3,29.38,29.14,30.9,30.42,15.5,75.22
22-08-2026 18:00,267.0,57.35,59.56,57.64,59.87,462.18,469.77,56.69,58.88,58.52,60.78,28.78,29.08,23.59,22.86,15.5,69.44
22-08-2026 18:15,204.6,44.54,46.26,45.31,47.06,462.18,469.77,44.32,46.04,45.69,47.46,28.65,28.99,18.99,18.09,15.5,66.06
22-08-2026 18:30,111.6,27.27,28.33,27.3,28.35,315.72,321.03,25.97,26.97,26.54,27.56,28.36,28.84,12.61,11.67,15.5,54.21
22-08-2026 18:45,0.0,0.32,0.34,0.16,0.16,22.82,23.55,0.29,0.32,0.27,0.29,27.66,28.73,1.41,0.92,15.5,0.0
22-08-2026 19:00,0.0,0.0,0.0,0.0,0.0,12.17,12.56,0.0,0.0,0.0,0.0,27.51,28.6,0.1,0.08,15.5,0.0
22-08-2026 19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,28.5,0.12,0.08,15.5,0.0
22-08-2026 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,28.31,0.12,0.1,15.5,0.0
22-08-2026 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,28.2,0.12,0.09,15.5,0.0
22-08-2026 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,28.31,0.11,0.09,15.5,0.0
22-08-2026 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,28.22,0.15,0.1,15.5,0.0
22-08-2026 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,28.02,0.13,0.09,15.5,0.0
22-08-2026 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14,28.08,0.14,0.1,15.5,0.0
22-08-2026 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81,27.88,0.11,0.09,15.5,0.0
22-08-2026 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61,27.71,0.12,0.09,15.5,0.0
22-08-2026 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33,27.52,0.12,0.1,15.5,0.0
22-08-2026 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32,27.53,0.16,0.12,15.5,0.0
22-08-2026 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.56,27.29,0.16,0.13,15.5,0.0
22-08-2026 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,27.12,0.16,0.12,15.5,0.0
22-08-2026 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34,26.9,0.13,0.11,15.5,0.0
22-08-2026 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41,27.01,0.15,0.11,15.5,0.0
22-08-2026 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,27.01,0.13,0.11,15.5,0.0
22-08-2026 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,27.42,0.15,0.13,15.5,0.0
22-08-2026 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.23,26.97,0.16,0.12,15.5,0.0
22-08-2026 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03,26.88,0.13,0.11,15.5,0.0
23-08-2026 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.23,27.12,0.17,0.14,15.5,0.0
