Timestamp,Active Power-Avg MFM-OUT (KW),AC_Active Output Power (KW) LCR1:INV1,DC_Power (KW) LCR1:INV1,AC_Active Output Power (KW) LCR1:INV2,DC_Power (KW) LCR1:INV2,AC_Active Output Power (KW) MCR:INV5,DC_Power (KW) MCR:INV5,AC_Active Output Power (KW) LCR2:INV3,DC_Power (KW) LCR2:INV3,AC_Active Output Power (KW) LCR2:INV4,DC_Power (KW) LCR2:INV4,Module Temperature (C),Ambient Temperature (C),POA (W/m2),GHI_W (W/m2),Plant CUF,Temp Co PR
19-08-2026 05:00,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.52,26.08,0.79,0.14,0.0,0.0
19-08-2026 05:15,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.52,26.07,0.65,0.14,0.0,0.0
19-08-2026 05:30,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.68,25.99,0.24,0.14,0.0,0.0
19-08-2026 05:45,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.66,26.12,0.38,0.14,0.0,0.0
19-08-2026 06:00,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.22,26.28,1.19,0.35,0.0,0.0
19-08-2026 06:15,9.0,0.0,0.0,0.0,0.0,122.66,125.11,5.73,5.95,4.91,5.1,24.8,26.13,4.67,3.49,0.0,11.64
19-08-2026 06:30,33.6,0.0,0.0,0.0,0.0,122.66,125.11,18.62,19.34,19.19,19.93,24.73,26.1,9.46,8.12,0.0,21.44
19-08-2026 06:45,97.62,0.0,0.0,0.0,0.0,122.66,125.11,24.98,25.95,26.66,27.69,25.01,25.98,12.42,11.41,0.0,47.47
19-08-2026 07:00,177.0,42.29,43.92,43.59,45.28,122.66,125.11,39.5,41.03,40.19,41.74,25.11,25.76,16.94,15.58,0.25,63.15
19-08-2026 07:15,230.79,50.67,52.11,52.29,53.77,122.66,125.11,50.73,52.23,52.26,53.74,25.35,25.74,20.93,19.62,0.25,66.7
19-08-2026 07:30,372.0,77.49,79.03,79.72,81.29,122.66,125.11,78.87,80.43,81.45,83.06,25.68,25.8,30.47,29.2,0.25,73.97
19-08-2026 07:45,505.8,102.84,104.53,106.72,108.47,122.66,125.11,104.17,105.88,106.34,108.06,25.74,25.89,39.37,37.8,0.25,77.85
19-08-2026 08:00,441.0,92.84,94.6,96.09,97.87,122.66,125.11,92.61,94.36,92.76,94.52,26.18,26.05,34.53,32.77,0.25,77.52
19-08-2026 08:15,797.4,167.52,169.91,173.87,176.33,122.66,125.11,163.61,165.96,165.28,167.65,26.37,26.35,54.61,52.6,0.25,88.71
19-08-2026 08:30,1471.2,318.66,323.0,328.09,332.54,122.66,125.11,300.27,304.36,298.44,302.5,26.35,26.53,93.72,90.01,0.5,95.36
19-08-2026 08:45,2179.2,454.68,460.62,466.78,472.88,122.66,125.11,445.34,451.16,436.8,442.54,28.48,26.88,140.61,136.06,0.5,94.96
19-08-2026 09:00,2293.8,469.01,475.14,479.35,485.62,122.66,125.11,465.87,471.96,461.33,467.36,29.73,27.19,152.44,148.57,0.75,92.66
19-08-2026 09:15,2813.79,587.82,594.93,602.1,609.38,122.66,125.11,569.86,576.79,561.48,568.3,30.33,27.46,177.86,173.37,1.0,97.67
19-08-2026 09:30,2898.64,573.49,580.32,598.81,605.9,122.66,125.11,579.5,586.38,578.71,585.58,31.27,27.53,197.06,191.2,1.0,91.16
19-08-2026 09:45,2286.0,452.49,458.44,467.95,474.06,122.66,125.11,457.86,463.84,469.53,475.66,31.19,27.49,157.58,156.62,1.25,89.88
19-08-2026 10:00,2587.2,514.34,520.81,528.22,534.86,122.66,125.11,520.07,526.64,539.54,545.92,31.35,27.43,177.66,179.82,1.5,90.28
19-08-2026 10:15,3283.8,648.7,656.36,672.09,680.04,122.66,125.11,655.67,663.42,666.36,674.24,32.05,27.41,220.18,217.83,1.75,92.72
19-08-2026 10:30,2565.6,501.55,507.9,522.73,529.22,122.66,125.11,509.61,516.0,517.08,523.54,31.51,27.43,175.58,171.49,1.75,90.64
19-08-2026 10:45,2355.6,466.52,472.61,488.37,494.75,122.66,125.11,469.38,475.51,473.65,479.84,30.82,27.49,157.81,154.33,2.0,92.33
19-08-2026 11:00,2219.4,451.19,457.04,469.21,475.25,122.66,125.11,446.79,452.63,448.28,454.14,30.26,27.54,145.87,143.06,2.25,93.9
19-08-2026 11:15,2635.8,524.04,530.49,549.01,555.68,122.66,125.11,525.71,532.14,534.48,540.98,31.72,27.67,175.81,173.08,2.25,93.09
19-08-2026 11:30,3633.0,739.89,748.65,759.75,768.75,122.66,125.11,737.83,746.57,755.79,764.74,32.38,27.87,237.79,239.86,2.5,95.12
19-08-2026 11:45,4624.8,933.8,944.95,953.28,964.67,122.66,125.11,936.59,947.77,950.49,961.83,34.58,28.26,304.77,307.46,3.0,95.34
19-08-2026 12:00,4619.08,933.24,944.38,949.67,961.01,122.66,125.11,934.63,945.79,941.69,952.93,35.22,28.42,304.13,305.55,3.25,95.68
19-08-2026 12:15,5784.6,1167.49,1182.34,1194.12,1209.31,122.66,125.11,1170.78,1185.61,1207.96,1223.31,36.47,28.73,393.64,396.64,3.75,93.06
19-08-2026 12:30,7249.8,1401.54,1419.42,1449.89,1468.39,122.66,125.11,1453.01,1471.55,1529.3,1550.1,39.88,29.15,532.42,530.47,4.25,87.48
19-08-2026 12:45,5702.14,1070.79,1084.18,1111.53,1125.54,122.66,125.11,1119.3,1133.41,1178.0,1192.92,39.2,29.13,405.13,402.36,4.5,90.16
19-08-2026 13:00,4303.93,839.78,849.76,872.47,882.87,122.66,125.11,856.32,866.5,870.33,880.71,34.35,28.97,281.88,277.01,4.75,95.84
19-08-2026 13:15,3712.8,723.38,731.94,753.68,762.6,122.66,125.11,735.89,744.61,753.59,762.51,30.38,28.36,236.58,231.45,5.0,96.9
19-08-2026 13:30,3682.8,720.59,729.12,751.44,760.33,122.66,125.11,730.38,739.02,756.13,765.09,29.71,27.96,239.49,235.62,5.25,94.69
19-08-2026 13:45,4177.2,821.52,831.27,855.77,865.97,122.66,125.11,829.33,839.17,857.14,867.35,29.55,27.71,273.91,269.96,5.75,93.85
19-08-2026 14:00,5139.64,1011.75,1024.06,1052.38,1065.42,122.66,125.11,1017.74,1030.15,1044.39,1057.33,30.24,27.62,334.18,327.89,6.0,94.92
19-08-2026 14:15,5759.4,1110.42,1124.53,1165.54,1180.41,122.66,125.11,1140.19,1154.74,1183.14,1198.24,31.49,27.84,388.31,380.37,6.5,92.0
19-08-2026 14:30,4399.2,826.55,836.37,863.57,873.91,122.66,125.11,857.56,867.79,891.15,901.85,32.72,28.07,316.48,311.8,6.75,86.66
19-08-2026 14:45,3235.8,624.84,632.2,647.83,655.47,122.66,125.11,639.63,647.17,657.03,664.78,33.34,28.15,225.08,221.76,7.0,89.86
19-08-2026 15:00,2703.86,508.62,514.98,533.97,540.52,122.66,125.11,530.97,537.45,552.55,559.23,33.09,28.29,194.7,192.31,7.0,86.71
19-08-2026 15:15,1733.79,337.44,342.33,349.23,354.3,122.66,125.11,345.48,350.5,357.41,362.6,32.1,28.24,125.65,123.75,7.25,85.81
19-08-2026 15:30,1671.43,341.13,346.08,347.83,352.88,122.66,125.11,339.45,344.38,343.66,348.64,30.64,28.03,113.14,112.44,7.25,91.32
19-08-2026 15:45,2007.6,385.42,391.01,398.3,404.07,122.66,125.11,397.73,403.48,417.34,423.0,30.36,27.99,140.6,141.38,7.5,88.16
19-08-2026 16:00,2140.2,435.84,441.7,442.98,448.92,122.66,125.11,432.8,438.62,443.58,449.53,29.79,27.91,143.23,144.41,7.75,92.04
19-08-2026 16:15,2586.0,503.94,510.53,520.0,526.42,122.66,125.11,516.25,522.72,535.59,542.01,31.05,28.19,179.7,181.03,7.75,89.1
19-08-2026 16:30,1908.0,340.62,345.43,360.62,365.65,122.66,125.11,362.08,367.13,381.24,386.47,30.41,28.16,137.07,136.49,8.0,85.96
19-08-2026 16:45,789.0,148.67,151.63,156.87,159.91,122.66,125.11,155.67,158.75,156.14,159.13,28.44,28.0,57.56,56.13,8.0,83.98
19-08-2026 17:00,642.21,135.28,138.06,137.42,140.35,122.66,125.11,134.6,137.46,135.31,138.19,26.46,27.2,42.87,41.92,8.0,91.04
19-08-2026 17:15,501.0,102.49,105.98,106.01,108.95,122.66,125.11,103.2,106.3,104.1,107.36,25.79,26.66,35.22,33.69,8.0,86.22
19-08-2026 17:30,499.2,106.0,109.24,108.76,111.89,122.66,125.11,103.94,107.05,103.24,106.59,25.85,26.37,35.01,33.12,8.25,86.43
19-08-2026 17:45,576.6,116.24,118.93,120.37,122.75,122.66,125.11,117.83,120.41,119.59,122.02,25.62,26.41,43.59,41.77,8.25,80.12
19-08-2026 18:00,418.2,83.52,86.75,87.06,90.42,122.66,125.11,86.2,89.4,88.6,91.95,25.87,26.6,34.69,32.92,8.25,73.1
19-08-2026 18:15,205.8,41.61,43.21,43.17,44.83,122.66,125.11,44.28,45.99,45.7,47.47,26.03,26.83,20.01,18.77,8.25,62.41
19-08-2026 18:30,45.82,8.96,9.31,8.54,8.87,122.66,125.11,10.29,10.69,10.83,11.25,25.77,26.72,6.97,6.19,8.25,39.85
19-08-2026 18:45,0.0,0.0,0.0,0.0,0.18,122.66,125.11,0.0,0.0,0.0,0.0,25.33,26.54,0.54,0.28,8.25,0.0
19-08-2026 19:00,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.11,26.53,0.17,0.14,8.25,0.0
19-08-2026 19:15,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.39,26.61,0.13,0.12,8.25,0.0
19-08-2026 19:30,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.33,26.83,0.14,0.13,8.25,0.0
19-08-2026 19:45,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.24,27.08,0.26,0.12,8.25,0.0
19-08-2026 20:00,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.49,26.89,0.42,0.14,8.25,0.0
19-08-2026 20:15,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.64,26.88,0.29,0.1,8.25,0.0
19-08-2026 20:30,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.07,26.78,0.13,0.13,8.25,0.0
19-08-2026 20:45,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.18,26.59,0.14,0.12,8.25,0.0
19-08-2026 21:00,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.19,26.72,0.14,0.13,8.25,0.0
19-08-2026 21:15,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.99,26.87,0.13,0.11,8.25,0.0
19-08-2026 21:30,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.49,26.86,0.13,0.13,8.25,0.0
19-08-2026 21:45,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.96,27.0,0.44,0.11,8.25,0.0
19-08-2026 22:00,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.76,27.13,0.21,0.07,8.25,0.0
19-08-2026 22:15,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.91,26.9,0.13,0.1,8.25,0.0
19-08-2026 22:30,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,25.03,26.7,0.14,0.13,8.25,0.0
19-08-2026 22:45,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.8,26.56,0.15,0.13,8.25,0.0
19-08-2026 23:00,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.6,26.53,0.15,0.13,8.25,0.0
19-08-2026 23:15,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.81,26.22,0.15,0.12,8.25,0.0
19-08-2026 23:30,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.37,26.26,0.14,0.12,8.25,0.0
19-08-2026 23:45,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.99,26.26,0.11,0.12,8.25,0.0
20-08-2026 00:00,0.0,0.0,0.0,0.0,0.0,122.66,125.11,0.0,0.0,0.0,0.0,24.61,26.43,0.14,0.13,8.25,0.0
